query,country,clicks,impressions,ctr,position
app development company arizona,usa,0,143,0.0,51.06993006993007
app development company arizona,vnm,0,3,0.0,43.666666666666664
app development company in arizona,aus,0,1,0.0,50.0
app development company in arizona,bra,0,6,0.0,47.333333333333336
app development company in arizona,esp,0,1,0.0,50.0
app development company in arizona,ind,0,1,0.0,42.0
app development company in arizona,ita,0,1,0.0,47.0
app development company in arizona,kor,0,2,0.0,71.5
app development company in arizona,usa,0,89,0.0,55.752808988764045
app development company phoenix,gbr,0,1,0.0,67.0
app development company phoenix,usa,0,19,0.0,63.36842105263158
app development in arizona,arg,0,1,0.0,70.0
app development in arizona,aus,0,1,0.0,72.0
app development in arizona,bra,0,17,0.0,81.23529411764706
app development in arizona,cri,0,1,0.0,86.0
app development in arizona,deu,0,1,0.0,98.0
app development in arizona,ecu,0,1,0.0,58.0
app development in arizona,egy,0,1,0.0,66.0
app development in arizona,gbr,0,2,0.0,79.5
app development in arizona,ind,0,1,0.0,101.0
app development in arizona,nld,0,2,0.0,74.0
app development in arizona,pak,0,1,0.0,71.0
app development in arizona,rus,0,3,0.0,83.66666666666667
app development in arizona,svk,0,1,0.0,84.0
app development in arizona,twn,0,1,0.0,93.0
app development in arizona,ukr,0,1,0.0,100.0
app development in arizona,usa,0,115,0.0,71.32173913043478
app development in arizona,vnm,0,1,0.0,77.0
app development near me,usa,0,1,0.0,68.0
app development phoenix,can,0,1,0.0,78.0
app development phoenix,kor,0,1,0.0,48.0
app development phoenix,phl,0,1,0.0,92.0
app development phoenix,usa,0,95,0.0,77.66315789473684
app development scottsdale,usa,0,32,0.0,43.0625
app development services near me,usa,0,60,0.0,49.9
app development services phoenix,usa,0,12,0.0,59.083333333333336
app developper,usa,0,1,0.0,4.0
app develper,usa,0,1,0.0,3.0
app making company near me,usa,0,21,0.0,71.47619047619048
application developer near me,usa,0,2,0.0,46.0
application development phoenix,gbr,0,4,0.0,61.0
application development phoenix,usa,0,4,0.0,66.0
application development services,usa,0,1,0.0,90.0
arizona ad agency,arg,0,1,0.0,87.0
arizona ad agency,blz,0,1,0.0,100.0
arizona ad agency,bra,0,3,0.0,93.33333333333333
arizona ad agency,can,0,1,0.0,72.0
arizona ad agency,col,0,1,0.0,97.0
arizona ad agency,ita,0,1,0.0,94.0
arizona ad agency,usa,0,7,0.0,89.57142857142857
arizona affordable organic seo growth,usa,0,431,0.0,40.32018561484919
arizona affordable web designer,arg,0,1,0.0,99.0
arizona affordable web designer,aut,0,1,0.0,88.0
arizona affordable web designer,deu,0,1,0.0,88.0
arizona affordable web designer,dnk,0,1,0.0,91.0
arizona affordable web designer,jpn,0,1,0.0,89.0
arizona affordable web designer,usa,0,4,0.0,87.5
arizona affordable web designer,uzb,0,1,0.0,89.0
arizona affordable web designer,vnm,0,3,0.0,95.0
arizona app builders,usa,0,10,0.0,50.5
arizona app development company,bra,0,14,0.0,42.642857142857146
arizona app development company,can,0,1,0.0,68.0
arizona app development company,gbr,0,2,0.0,69.0
arizona app development company,ind,0,1,0.0,43.0
arizona app development company,jpn,0,1,0.0,45.0
arizona app development company,kor,0,1,0.0,41.0
arizona app development company,mys,0,1,0.0,90.0
arizona app development company,phl,0,1,0.0,48.0
arizona app development company,syr,0,1,0.0,40.0
arizona app development company,ukr,0,1,0.0,42.0
arizona app development company,usa,0,91,0.0,54.582417582417584
arizona attorney seo,usa,0,15,0.0,74.53333333333333
arizona auto repair seo service,usa,0,2,0.0,54.5
arizona az web design,bgd,0,1,0.0,88.0
arizona az web design,bra,0,9,0.0,70.88888888888889
arizona az web design,deu,0,1,0.0,85.0
arizona az web design,ecu,0,1,0.0,39.0
arizona az web design,gtm,0,1,0.0,21.0
arizona az web design,idn,0,1,0.0,28.0
arizona az web design,ind,0,1,0.0,71.0
arizona az web design,irq,0,1,0.0,63.0
arizona az web design,ken,0,1,0.0,25.0
arizona az web design,ltu,0,1,0.0,88.0
arizona az web design,npl,0,1,0.0,70.0
arizona az web design,rus,0,2,0.0,49.5
arizona az web design,twn,0,1,0.0,62.0
arizona az web design,ukr,0,1,0.0,79.0
arizona az web design,usa,0,107,0.0,80.94392523364486
arizona backend development,bra,0,10,0.0,2.4
arizona backend development,can,0,1,0.0,2.0
arizona backend development,esp,0,1,0.0,3.0
arizona backend development,ind,0,1,0.0,3.0
arizona backend development,kor,0,2,0.0,2.0
arizona backend development,npl,0,1,0.0,2.0
arizona backend development,rou,0,1,0.0,10.0
arizona backend development,rus,0,5,0.0,2.4
arizona best seo company,tha,0,1,0.0,95.0
arizona best seo company,usa,0,44,0.0,89.8409090909091
arizona best website design agency,usa,0,3,0.0,74.66666666666667
arizona cheap organic growth seo,usa,0,67,0.0,61.59701492537314
arizona cheap organic seo growth,rus,0,8,0.0,23.875
arizona cheap organic seo growth,usa,0,395,0.0,41.415189873417724
arizona design web,bgd,0,1,0.0,97.0
arizona design web,bra,0,3,0.0,94.0
arizona design web,can,0,1,0.0,85.0
arizona design web,dom,0,1,0.0,101.0
arizona design web,gbr,0,5,0.0,71.4
arizona design web,ind,0,1,0.0,93.0
arizona design web,npl,0,1,0.0,97.0
arizona design web,rus,0,1,0.0,90.0
arizona design web,usa,0,70,0.0,79.85714285714286
arizona digital,mys,0,1,0.0,63.0
arizona digital agency,bra,0,5,0.0,85.0
arizona digital agency,deu,0,1,0.0,93.0
arizona digital agency,ecu,0,1,0.0,99.0
arizona digital agency,gbr,0,1,0.0,96.0
arizona digital agency,irq,0,1,0.0,87.0
arizona digital agency,kor,0,3,0.0,91.33333333333333
arizona digital agency,mys,0,1,0.0,82.0
arizona digital agency,rus,0,1,0.0,89.0
arizona digital agency,usa,0,19,0.0,69.84210526315789
arizona digital agency,vnm,0,1,0.0,41.0
arizona digital marketing,arg,0,1,0.0,88.0
arizona digital marketing,bfa,0,1,0.0,90.0
arizona digital marketing,bhs,0,1,0.0,80.0
arizona digital marketing,bih,0,1,0.0,82.0
arizona digital marketing,bol,0,1,0.0,41.0
arizona digital marketing,bra,0,28,0.0,85.89285714285714
arizona digital marketing,deu,0,1,0.0,101.0
arizona digital marketing,gbr,0,7,0.0,83.28571428571429
arizona digital marketing,ind,0,18,0.0,91.16666666666667
arizona digital marketing,irl,0,1,0.0,90.0
arizona digital marketing,irn,0,1,0.0,96.0
arizona digital marketing,isr,0,1,0.0,79.0
arizona digital marketing,jpn,0,1,0.0,97.0
arizona digital marketing,kor,0,14,0.0,88.85714285714286
arizona digital marketing,mex,0,2,0.0,97.5
arizona digital marketing,mys,0,1,0.0,100.0
arizona digital marketing,nld,0,1,0.0,82.0
arizona digital marketing,npl,0,1,0.0,90.0
arizona digital marketing,pak,0,3,0.0,90.66666666666667
arizona digital marketing,phl,0,2,0.0,59.5
arizona digital marketing,pry,0,2,0.0,86.0
arizona digital marketing,rus,0,8,0.0,93.75
arizona digital marketing,sau,0,1,0.0,88.0
arizona digital marketing,swe,0,1,0.0,100.0
arizona digital marketing,tun,0,1,0.0,87.0
arizona digital marketing,tur,0,3,0.0,84.33333333333333
arizona digital marketing,usa,0,110,0.0,66.08181818181818
arizona digital marketing,ven,0,1,0.0,79.0
arizona digital marketing,vnm,0,2,0.0,66.5
arizona digital marketing,zaf,0,1,0.0,93.0
arizona digital marketing,zzz,0,3,0.0,87.66666666666667
arizona digital marketing agency,bra,0,10,0.0,92.8
arizona digital marketing agency,deu,0,1,0.0,98.0
arizona digital marketing agency,dza,0,1,0.0,101.0
arizona digital marketing agency,ecu,0,1,0.0,97.0
arizona digital marketing agency,fra,0,2,0.0,98.5
arizona digital marketing agency,gbr,0,3,0.0,96.33333333333333
arizona digital marketing agency,ind,0,4,0.0,103.5
arizona digital marketing agency,ita,0,2,0.0,98.5
arizona digital marketing agency,kor,0,11,0.0,97.18181818181819
arizona digital marketing agency,ltu,0,1,0.0,100.0
arizona digital marketing agency,mda,0,1,0.0,97.0
arizona digital marketing agency,mex,0,1,0.0,100.0
arizona digital marketing agency,pak,0,1,0.0,97.0
arizona digital marketing agency,phl,0,1,0.0,95.0
arizona digital marketing agency,pol,0,2,0.0,96.5
arizona digital marketing agency,rou,0,1,0.0,99.0
arizona digital marketing agency,rus,0,12,0.0,89.25
arizona digital marketing agency,svn,0,1,0.0,96.0
arizona digital marketing agency,tto,0,1,0.0,94.0
arizona digital marketing agency,twn,0,1,0.0,97.0
arizona digital marketing agency,usa,0,134,0.0,70.6268656716418
arizona digital marketing agency,vnm,0,1,0.0,98.0
arizona digital marketing agency,zzz,0,1,0.0,100.0
arizona digital marketing company,bra,0,2,0.0,94.5
arizona digital marketing company,can,0,1,0.0,100.0
arizona digital marketing company,esp,0,1,0.0,99.0
arizona digital marketing company,ind,0,2,0.0,75.0
arizona digital marketing company,irn,0,1,0.0,90.0
arizona digital marketing company,kor,0,1,0.0,96.0
arizona digital marketing company,nld,0,1,0.0,92.0
arizona digital marketing company,pry,0,1,0.0,86.0
arizona digital marketing company,rus,0,3,0.0,94.33333333333333
arizona digital marketing company,tun,0,1,0.0,92.0
arizona digital marketing company,twn,0,1,0.0,83.0
arizona digital marketing company,usa,0,18,0.0,92.66666666666667
arizona digital marketing services,usa,0,14,0.0,83.07142857142857
arizona digital marketing solutions,fra,0,1,0.0,99.0
arizona digital marketing solutions,ukr,0,1,0.0,93.0
arizona digital marketing solutions,usa,0,2,0.0,99.0
arizona digital media,rus,0,1,0.0,93.0
arizona digital media,usa,0,1,0.0,51.0
arizona digital media management,usa,0,1,0.0,59.0
arizona ecommerce design,usa,0,2,0.0,84.0
arizona ecommerce web design,usa,0,22,0.0,65.5
arizona effective growth of organic seo,usa,0,25,0.0,65.36
arizona effective organic cheap seo growth,bra,0,1,0.0,12.0
arizona effective organic cheap seo growth,rus,0,14,0.0,28.642857142857142
arizona effective organic cheap seo growth,usa,0,424,0.0,32.617924528301884
arizona effective organic growth seo,usa,0,94,0.0,59.361702127659576
arizona effective organic seo growth,usa,0,36,0.0,65.77777777777777
arizona engine optimization search seo,usa,0,3,0.0,92.33333333333333
arizona food service seo firm,usa,0,20,0.0,53.6
arizona frontend development,arg,0,1,0.0,11.0
arizona frontend development,kor,0,1,0.0,9.0
arizona frontend development,pak,0,1,0.0,10.0
arizona frontend development,pry,0,1,0.0,11.0
arizona healthcare seo firm,aus,0,1,0.0,46.0
arizona healthcare seo firm,usa,0,25,0.0,42.8
arizona inexpensive web design,nld,0,1,0.0,50.0
arizona inexpensive web design,rus,0,1,0.0,96.0
arizona inexpensive web design,usa,0,10,0.0,73.2
arizona inexpensive web designer,can,0,1,0.0,97.0
arizona inexpensive web designer,deu,0,1,0.0,41.0
arizona inexpensive web designer,vnm,0,1,0.0,99.0
arizona interactive agency,arg,0,1,0.0,49.0
arizona interactive agency,bra,0,3,0.0,79.33333333333333
arizona interactive agency,can,0,1,0.0,91.0
arizona interactive agency,fra,0,1,0.0,44.0
arizona interactive agency,gbr,0,4,0.0,38.0
arizona interactive agency,ita,0,1,0.0,84.0
arizona interactive agency,usa,0,54,0.0,51.7037037037037
arizona internet marketing,aus,0,1,0.0,65.0
arizona internet marketing,bra,0,6,0.0,75.33333333333333
arizona internet marketing,deu,0,1,0.0,82.0
arizona internet marketing,ecu,0,2,0.0,70.0
arizona internet marketing,gbr,0,2,0.0,84.5
arizona internet marketing,ind,0,2,0.0,81.0
arizona internet marketing,isl,0,1,0.0,62.0
arizona internet marketing,kor,0,2,0.0,92.0
arizona internet marketing,moz,0,1,0.0,61.0
arizona internet marketing,rus,0,1,0.0,93.0
arizona internet marketing,sau,0,1,0.0,64.0
arizona internet marketing,swe,0,1,0.0,66.0
arizona internet marketing,twn,0,1,0.0,92.0
arizona internet marketing,usa,0,36,0.0,76.0
arizona internet marketing,uzb,0,1,0.0,63.0
arizona internet marketing,zaf,0,2,0.0,70.0
arizona internet marketing agency,usa,0,1,0.0,82.0
arizona internet marketing company,bgd,0,1,0.0,79.0
arizona internet marketing company,bra,0,5,0.0,75.8
arizona internet marketing company,ecu,0,1,0.0,78.0
arizona internet marketing company,ind,0,2,0.0,68.0
arizona internet marketing company,kor,0,3,0.0,81.0
arizona internet marketing company,mex,0,2,0.0,90.5
arizona internet marketing company,nic,0,1,0.0,60.0
arizona internet marketing company,pry,0,1,0.0,75.0
arizona internet marketing company,rus,0,2,0.0,69.5
arizona internet marketing company,usa,0,4,0.0,71.0
arizona law firm seo,usa,0,2,0.0,73.0
arizona law firm seo service,usa,0,2,0.0,90.0
arizona law firm seo services,usa,0,1,0.0,97.0
arizona lawyer seo,usa,0,9,0.0,74.33333333333333
arizona local seo,are,0,1,0.0,92.0
arizona local seo,arg,0,2,0.0,87.0
arizona local seo,blr,0,1,0.0,100.0
arizona local seo,bra,0,14,0.0,91.78571428571429
arizona local seo,can,0,2,0.0,93.0
arizona local seo,col,0,1,0.0,82.0
arizona local seo,dza,0,1,0.0,91.0
arizona local seo,ecu,0,2,0.0,89.0
arizona local seo,gbr,0,6,0.0,78.33333333333333
arizona local seo,geo,0,1,0.0,95.0
arizona local seo,guy,0,1,0.0,79.0
arizona local seo,idn,0,1,0.0,95.0
arizona local seo,ind,0,1,0.0,97.0
arizona local seo,jam,0,1,0.0,77.0
arizona local seo,jor,0,2,0.0,93.5
arizona local seo,kaz,0,1,0.0,98.0
arizona local seo,mar,0,1,0.0,96.0
arizona local seo,mex,0,2,0.0,95.5
arizona local seo,mys,0,3,0.0,86.66666666666667
arizona local seo,phl,0,3,0.0,94.66666666666667
arizona local seo,rus,0,1,0.0,84.0
arizona local seo,sau,0,2,0.0,97.5
arizona local seo,sgp,0,1,0.0,98.0
arizona local seo,ukr,0,1,0.0,93.0
arizona local seo,usa,0,43,0.0,80.74418604651163
arizona local seo,uzb,0,1,0.0,101.0
arizona local seo,vnm,0,2,0.0,95.0
arizona local seo agency for service businesses,usa,0,1,0.0,81.0
arizona local seo consultant,ben,0,1,0.0,48.0
arizona local seo consultant,bra,0,5,0.0,94.0
arizona local seo consultant,fra,0,1,0.0,64.0
arizona local seo consultant,gbr,0,1,0.0,40.0
arizona local seo consultant,usa,0,39,0.0,69.92307692307692
arizona local seo marketing services,blr,0,1,0.0,74.0
arizona local seo marketing services,ind,0,1,0.0,84.0
arizona local seo marketing services,jor,0,1,0.0,97.0
arizona local seo marketing services,phl,0,1,0.0,81.0
arizona local seo marketing services,ukr,0,1,0.0,84.0
arizona local seo marketing services,usa,0,70,0.0,89.45714285714286
arizona local seo marketing services,uzb,0,1,0.0,85.0
arizona local seo services,ago,0,1,0.0,69.0
arizona local seo services,arg,0,1,0.0,84.0
arizona local seo services,bra,0,11,0.0,84.36363636363636
arizona local seo services,egy,0,1,0.0,84.0
arizona local seo services,gbr,0,1,0.0,72.0
arizona local seo services,ita,0,1,0.0,81.0
arizona local seo services,kor,0,2,0.0,56.0
arizona local seo services,mar,0,1,0.0,84.0
arizona local seo services,mys,0,1,0.0,67.0
arizona local seo services,rus,0,2,0.0,77.0
arizona local seo services,usa,0,50,0.0,84.5
arizona local seo services,uzb,0,1,0.0,101.0
arizona marketing,gbr,0,2,0.0,58.5
arizona marketing,usa,0,1,0.0,98.0
arizona marketing agency,ago,0,1,0.0,78.0
arizona marketing agency,are,0,1,0.0,79.0
arizona marketing agency,arg,0,5,0.0,85.8
arizona marketing agency,aus,0,1,0.0,82.0
arizona marketing agency,bgd,0,1,0.0,102.0
arizona marketing agency,bhs,0,1,0.0,89.0
arizona marketing agency,bra,0,63,0.0,86.66666666666667
arizona marketing agency,brb,0,1,0.0,84.0
arizona marketing agency,can,0,4,0.0,82.25
arizona marketing agency,col,0,1,0.0,76.0
arizona marketing agency,cri,0,1,0.0,90.0
arizona marketing agency,deu,0,2,0.0,83.5
arizona marketing agency,ecu,0,4,0.0,90.0
arizona marketing agency,egy,0,1,0.0,96.0
arizona marketing agency,esp,0,5,0.0,88.6
arizona marketing agency,fra,0,2,0.0,86.5
arizona marketing agency,gbr,0,16,0.0,81.5625
arizona marketing agency,guy,0,1,0.0,85.0
arizona marketing agency,idn,0,2,0.0,82.5
arizona marketing agency,ind,0,14,0.0,84.5
arizona marketing agency,irq,0,1,0.0,92.0
arizona marketing agency,ita,0,2,0.0,91.5
arizona marketing agency,jam,0,2,0.0,88.5
arizona marketing agency,jpn,0,4,0.0,86.5
arizona marketing agency,kor,0,30,0.0,85.76666666666667
arizona marketing agency,ltu,0,2,0.0,88.0
arizona marketing agency,mar,0,1,0.0,75.0
arizona marketing agency,mex,0,8,0.0,82.0
arizona marketing agency,mwi,0,1,0.0,84.0
arizona marketing agency,mys,0,4,0.0,85.25
arizona marketing agency,nld,0,3,0.0,84.0
arizona marketing agency,npl,0,2,0.0,82.5
arizona marketing agency,pak,0,4,0.0,94.75
arizona marketing agency,per,0,3,0.0,91.66666666666667
arizona marketing agency,phl,0,3,0.0,77.66666666666667
arizona marketing agency,pol,0,3,0.0,89.0
arizona marketing agency,prt,0,1,0.0,78.0
arizona marketing agency,pry,0,1,0.0,99.0
arizona marketing agency,rou,0,1,0.0,70.0
arizona marketing agency,rus,0,26,0.0,86.03846153846153
arizona marketing agency,svn,0,1,0.0,85.0
arizona marketing agency,swe,0,1,0.0,87.0
arizona marketing agency,tha,0,2,0.0,94.5
arizona marketing agency,tun,0,1,0.0,87.0
arizona marketing agency,tur,0,5,0.0,82.6
arizona marketing agency,twn,0,3,0.0,94.0
arizona marketing agency,ukr,0,6,0.0,86.5
arizona marketing agency,usa,0,56,0.0,87.46428571428571
arizona marketing agency,uzb,0,1,0.0,98.0
arizona marketing agency,ven,0,1,0.0,98.0
arizona marketing agency,vnm,0,9,0.0,88.11111111111111
arizona marketing agency,zaf,0,2,0.0,81.0
arizona marketing agency,zzz,0,2,0.0,75.0
arizona marketing and automation solutions,usa,0,50,0.0,23.48
arizona marketing company,arg,0,1,0.0,86.0
arizona marketing company,bgd,0,1,0.0,89.0
arizona marketing company,bra,0,12,0.0,87.75
arizona marketing company,can,0,2,0.0,79.5
arizona marketing company,col,0,2,0.0,85.5
arizona marketing company,deu,0,1,0.0,85.0
arizona marketing company,dom,0,1,0.0,69.0
arizona marketing company,ecu,0,1,0.0,91.0
arizona marketing company,egy,0,1,0.0,81.0
arizona marketing company,fra,0,1,0.0,80.0
arizona marketing company,gbr,0,4,0.0,94.5
arizona marketing company,gtm,0,1,0.0,78.0
arizona marketing company,idn,0,1,0.0,79.0
arizona marketing company,ind,0,2,0.0,78.0
arizona marketing company,isr,0,1,0.0,82.0
arizona marketing company,ita,0,1,0.0,97.0
arizona marketing company,kor,0,6,0.0,85.5
arizona marketing company,kwt,0,1,0.0,93.0
arizona marketing company,ltu,0,1,0.0,76.0
arizona marketing company,mex,0,2,0.0,79.5
